CE appliance,dish washer,electric furnace,electric space heater,fridge,microwave,washer dryer,waste disposal unit,main
7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,177.970001221
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.86000061
7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,177.779998779
7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,177.960006714
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.720001221
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.13999939
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.819992065
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.779998779
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.779998779
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.790008545
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.820007324
7.5,1.0,6.0,0.0,0.0,3.0,0.0,0.0,177.880004883
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.720001221
7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.160003662
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.869995117
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.970001221
7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.160003662
7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.020004272
7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,177.88999939
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,177.959991455
7.5,1.0,6.0,0.0,0.0,5.0,0.0,0.0,179.049987793
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.279998779
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.450012207
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.529998779
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.720001221
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.720001221
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.720001221
7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.339996338
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.089996338
7.5,1.0,6.0,0.0,0.0,5.0,0.0,0.0,178.399993896
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.300003052
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.029998779
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.279998779
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.399993896
7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.630004883
7.5,1.0,6.0,0.0,0.0,5.0,0.0,0.0,178.540008545
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.25
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.309997559
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.169998169
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.179992676
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.630004883
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.330001831
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.479995728
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.479995728
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.479995728
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.169998169
7.5,1.0,6.0,0.0,0.0,5.0,0.0,0.0,178.149993896
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.0
7.5,1.0,6.0,0.0,0.0,5.0,0.0,0.0,178.010009766
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.330001831
7.5,1.0,6.0,0.0,1.0,5.0,0.0,0.0,177.919998169
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.160003662
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.029998779
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.089996338
7.5,1.0,6.0,0.0,0.0,5.0,0.0,0.0,178.619995117
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.179992676
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.230010986
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.649993896
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.619995117
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.300003052
7.5,1.0,6.0,0.0,0.0,6.0,0.0,0.0,179.029998779
7.5,1.0,6.0,0.0,0.0,6.0,0.0,0.0,179.029998779
7.5,1.0,6.0,0.0,0.0,6.0,0.0,0.0,179.029998779
7.5,1.0,6.0,0.0,0.0,6.0,0.0,0.0,178.899993896
7.5,1.0,6.0,0.0,0.0,5.0,0.0,0.0,178.289993286
7.5,1.0,6.0,0.0,0.0,5.0,0.0,0.0,178.410003662
7.5,1.0,6.0,0.0,0.0,5.0,0.0,0.0,178.130004883
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.13999939
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.270004272
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.380004883
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.230010986
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.010009766
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.529998779
7.5,1.0,6.0,0.0,0.0,5.0,0.0,0.0,178.779998779
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.61000061
7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.290008545
7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.179992676
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.119995117
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.119995117
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.119995117
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.100006104
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.300003052
7.5,1.0,6.0,0.0,1.0,5.0,0.0,0.0,178.330001831
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.380004883
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.350006104
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.25
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.339996338
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.649993896
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.850006104
7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.100006104
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.209991455
7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.25
7.5,1.0,6.0,0.0,1.0,4.0,0.0,0.0,178.369995117
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.559997559
7.5,1.0,6.0,0.0,0.0,5.0,0.0,0.0,178.339996338
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.240005493
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.240005493
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.240005493
7.5,1.0,6.0,0.0,0.0,5.0,0.0,0.0,178.369995117
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.36000061
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.320007324
7.5,1.0,6.0,0.0,0.0,4.0,0.0,0.0,178.149993896
7.5,1.0,6.0,0.0,204.0,4.0,0.0,0.0,178.739990234
7.5,1.0,6.0,0.0,171.0,4.0,0.0,0.0,321.360015869
7.5,1.0,6.0,0.0,187.0,4.0,0.0,0.0,338.260009766
7.5,1.0,6.0,0.0,194.0,4.0,0.0,0.0,341.739990234
7.5,1.0,6.0,0.0,195.0,4.0,0.0,0.0,343.410003662
7.5,1.0,6.0,0.0,194.0,4.0,0.0,0.0,342.479980469
7.5,1.0,6.0,0.0,190.0,4.0,0.0,0.0,341.470001221
7.5,1.0,6.0,0.0,192.0,4.0,0.0,0.0,341.109985352
7.5,1.0,6.0,0.0,190.0,5.0,0.0,0.0,340.049987793
7.5,1.0,6.0,0.0,185.0,4.0,0.0,0.0,337.100006104
7.5,1.0,6.0,0.0,184.0,4.0,0.0,0.0,336.880004883
7.5,1.0,6.0,0.0,183.0,4.0,0.0,0.0,333.599975586
7.5,1.0,6.0,0.0,183.0,4.0,0.0,0.0,333.599975586
7.5,1.0,6.0,0.0,183.0,4.0,0.0,0.0,333.599975586
7.5,1.0,6.0,0.0,182.0,4.0,0.0,0.0,332.460021973
7.5,1.0,6.0,0.0,180.0,4.0,0.0,0.0,331.91998291
7.5,1.0,6.0,0.0,181.0,4.0,0.0,0.0,331.190002441
7.5,1.0,6.0,0.0,182.0,4.0,0.0,0.0,329.700012207
7.5,1.0,6.0,0.0,179.0,4.0,0.0,0.0,327.579986572
7.5,1.0,6.0,0.0,178.0,4.0,0.0,0.0,326.380004883
7.5,1.0,6.0,0.0,175.0,4.0,0.0,0.0,325.140014648
7.5,1.0,6.0,0.0,175.0,4.0,0.0,0.0,323.91998291
7.5,1.0,6.0,0.0,175.0,4.0,0.0,0.0,322.380004883
7.5,1.0,6.0,0.0,174.0,4.0,0.0,0.0,323.299987793
7.5,1.0,6.0,0.0,173.0,4.0,0.0,0.0,322.950012207
7.5,1.0,6.0,0.0,174.0,4.0,0.0,0.0,322.649993896
7.5,1.0,6.0,0.0,173.0,4.0,0.0,0.0,321.779998779
7.5,1.0,6.0,0.0,173.0,4.0,0.0,0.0,322.260009766
7.5,1.0,6.0,0.0,172.0,4.0,0.0,0.0,321.640014648
7.5,1.0,6.0,0.0,173.0,4.0,0.0,0.0,321.83001709
7.5,1.0,6.0,0.0,173.0,4.0,0.0,0.0,321.83001709
7.5,1.0,6.0,0.0,173.0,4.0,0.0,0.0,321.83001709
7.5,1.0,6.0,0.0,173.0,4.0,0.0,0.0,321.570007324
7.5,1.0,6.0,0.0,172.0,4.0,0.0,0.0,321.390014648
7.5,1.0,6.0,0.0,171.0,4.0,0.0,0.0,321.910003662
7.5,1.0,6.0,0.0,173.0,4.0,0.0,0.0,321.25
7.5,1.0,6.0,0.0,171.0,4.0,0.0,0.0,321.730010986
7.5,1.0,6.0,0.0,173.0,4.0,0.0,0.0,320.700012207
7.5,1.0,6.0,0.0,172.0,4.0,0.0,0.0,320.010009766
7.5,1.0,6.0,0.0,171.0,4.0,0.0,0.0,320.450012207
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,321.460021973
7.5,1.0,6.0,0.0,172.0,4.0,0.0,0.0,320.400024414
7.5,1.0,6.0,0.0,171.0,4.0,0.0,0.0,320.929992676
7.5,1.0,6.0,0.0,171.0,4.0,0.0,0.0,320.549987793
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,320.410003662
7.5,1.0,6.0,0.0,173.0,4.0,0.0,0.0,319.880004883
7.5,1.0,6.0,0.0,172.0,4.0,0.0,0.0,320.460021973
7.5,1.0,6.0,0.0,172.0,4.0,0.0,0.0,320.140014648
7.5,1.0,6.0,0.0,172.0,4.0,0.0,0.0,320.140014648
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,319.450012207
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,320.729980469
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,320.549987793
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,320.470001221
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,320.589996338
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,320.270019531
7.5,1.0,6.0,0.0,171.0,4.0,0.0,0.0,319.739990234
7.5,1.0,6.0,0.0,168.0,5.0,0.0,0.0,319.660003662
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,319.91998291
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,319.700012207
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,320.66998291
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,319.579986572
7.5,1.0,6.0,0.0,168.0,5.0,0.0,0.0,319.850006104
7.5,1.0,6.0,0.0,172.0,5.0,0.0,0.0,319.570007324
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,320.160003662
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,319.470001221
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,319.470001221
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,319.470001221
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,319.66998291
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,319.850006104
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,319.739990234
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,319.540008545
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,319.359985352
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,319.570007324
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,320.150024414
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,319.25
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,319.520019531
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,319.349975586
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,319.25
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,319.950012207
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,318.880004883
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,319.029998779
7.5,1.0,6.0,0.0,168.0,5.0,0.0,0.0,318.850006104
7.5,1.0,6.0,0.0,168.0,5.0,0.0,0.0,318.850006104
7.5,1.0,6.0,0.0,168.0,5.0,0.0,0.0,318.850006104
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,319.210021973
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,318.940002441
7.5,1.0,6.0,0.0,168.0,5.0,0.0,0.0,318.91998291
7.5,1.0,6.0,0.0,171.0,4.0,0.0,0.0,318.709991455
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,319.010009766
5.0,1.0,6.0,0.0,171.0,5.0,0.0,0.0,318.75
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,318.809997559
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,318.910003662
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,319.089996338
7.5,1.0,6.0,0.0,168.0,5.0,0.0,0.0,318.869995117
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,317.950012207
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,318.460021973
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,318.91998291
7.5,1.0,6.0,0.0,167.0,5.0,0.0,0.0,319.470001221
7.5,1.0,6.0,0.0,168.0,5.0,0.0,0.0,318.739990234
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,318.33001709
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,318.33001709
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,318.33001709
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,320.109985352
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,318.619995117
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,318.839996338
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,318.489990234
7.5,1.0,6.0,0.0,168.0,5.0,0.0,0.0,319.040008545
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,318.41998291
7.5,1.0,6.0,0.0,168.0,5.0,0.0,0.0,318.970001221
7.5,1.0,6.0,0.0,168.0,5.0,0.0,0.0,319.289978027
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,318.489990234
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,318.75
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,318.679992676
7.5,1.0,6.0,0.0,171.0,5.0,0.0,0.0,318.630004883
7.5,1.0,6.0,0.0,168.0,5.0,0.0,0.0,318.869995117
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,319.789978027
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,318.979980469
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,319.130004883
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,319.130004883
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,319.130004883
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,319.110015869
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,319.339996338
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,318.970001221
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,318.519989014
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,319.440002441
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,319.380004883
7.5,1.0,6.0,0.0,171.0,4.0,0.0,0.0,318.559997559
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,318.649993896
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,320.049987793
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,318.849975586
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,318.66998291
7.5,1.0,6.0,0.0,171.0,4.0,0.0,0.0,318.230010986
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,319.100006104
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,318.540008545
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,318.890014648
7.5,1.0,6.0,0.0,171.0,4.0,0.0,0.0,319.690002441
7.5,1.0,6.0,0.0,171.0,4.0,0.0,0.0,319.690002441
7.5,1.0,6.0,0.0,171.0,4.0,0.0,0.0,319.690002441
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,318.029998779
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,318.339996338
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,318.940002441
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,319.08001709
7.5,1.0,7.0,0.0,168.0,4.0,0.0,0.0,318.619995117
7.5,1.0,6.0,0.0,167.0,4.0,0.0,0.0,318.190002441
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,319.209991455
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,319.08001709
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,317.850006104
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,319.309997559
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,317.779998779
7.5,1.0,6.0,0.0,167.0,5.0,0.0,0.0,318.700012207
7.5,1.0,6.0,0.0,167.0,4.0,0.0,0.0,318.429992676
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,318.700012207
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,318.820007324
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,319.359985352
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,319.359985352
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,318.420013428
7.5,1.0,6.0,0.0,167.0,4.0,0.0,0.0,317.940002441
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,317.309997559
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,318.0
7.5,1.0,6.0,0.0,167.0,5.0,0.0,0.0,318.609985352
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,318.489990234
7.5,1.0,6.0,0.0,167.0,5.0,0.0,0.0,318.25
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,318.630004883
7.5,1.0,6.0,0.0,171.0,4.0,0.0,0.0,319.08001709
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,318.25
7.5,1.0,6.0,0.0,170.0,5.0,0.0,0.0,318.339996338
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,317.790008545
7.5,1.0,6.0,0.0,167.0,4.0,0.0,0.0,318.170013428
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,317.600006104
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,317.549987793
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,317.549987793
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,317.549987793
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,317.100006104
7.5,1.0,6.0,0.0,169.0,5.0,0.0,0.0,318.25
7.5,1.0,6.0,0.0,167.0,5.0,0.0,0.0,318.059997559
7.5,1.0,6.0,0.0,167.0,4.0,0.0,0.0,316.190002441
7.5,1.0,6.0,0.0,165.0,4.0,0.0,0.0,317.070007324
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,317.270019531
7.5,1.0,6.0,0.0,167.0,4.0,0.0,0.0,316.920013428
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,316.850006104
7.5,1.0,6.0,0.0,170.0,4.0,0.0,0.0,317.269989014
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,317.140014648
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,317.029998779
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,316.440002441
7.5,1.0,6.0,0.0,167.0,4.0,0.0,0.0,315.610015869
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,316.320007324
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,316.390014648
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,316.390014648
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,316.390014648
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,316.769989014
7.5,1.0,6.0,0.0,166.0,5.0,0.0,0.0,316.700012207
7.5,1.0,6.0,0.0,167.0,4.0,0.0,0.0,316.0
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,316.390014648
7.5,1.0,6.0,0.0,168.0,5.0,0.0,0.0,316.5
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,315.489990234
7.5,1.0,6.0,0.0,169.0,4.0,0.0,0.0,316.239990234
7.5,1.0,6.0,0.0,167.0,4.0,0.0,0.0,315.809997559
7.5,1.0,6.0,0.0,165.0,4.0,0.0,0.0,316.070007324
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,315.700012207
7.5,1.0,6.0,0.0,167.0,4.0,0.0,0.0,316.279998779
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,315.709991455
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,315.450012207
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,316.0
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,314.820007324
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,314.820007324
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,314.820007324
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,315.720001221
7.5,1.0,6.0,0.0,168.0,4.0,0.0,0.0,315.029998779
7.5,1.0,6.0,0.0,165.0,4.0,0.0,0.0,314.670013428
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,315.179992676
7.5,1.0,6.0,0.0,164.0,5.0,0.0,0.0,314.510009766
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,315.049987793
7.5,1.0,6.0,0.0,167.0,4.0,0.0,0.0,314.130004883
7.5,1.0,6.0,0.0,167.0,3.0,0.0,0.0,314.489990234
7.5,1.0,6.0,0.0,165.0,3.0,0.0,0.0,314.520019531
7.5,1.0,6.0,0.0,165.0,4.0,0.0,0.0,314.070007324
7.5,1.0,6.0,0.0,165.0,3.0,0.0,0.0,313.809997559
7.5,1.0,6.0,0.0,166.0,3.0,0.0,0.0,314.420013428
7.5,1.0,6.0,0.0,168.0,3.0,0.0,0.0,314.230010986
7.5,1.0,6.0,0.0,166.0,3.0,0.0,0.0,313.25
7.5,1.0,6.0,0.0,167.0,3.0,0.0,0.0,313.970001221
7.5,1.0,6.0,0.0,167.0,3.0,0.0,0.0,313.970001221
7.5,1.0,6.0,0.0,167.0,3.0,0.0,0.0,313.970001221
7.5,1.0,6.0,0.0,167.0,4.0,0.0,0.0,314.66998291
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,314.529998779
7.5,1.0,6.0,0.0,163.0,3.0,0.0,0.0,313.660003662
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,313.519989014
7.5,1.0,6.0,0.0,165.0,4.0,0.0,0.0,314.109985352
7.5,1.0,6.0,0.0,166.0,5.0,0.0,0.0,314.010009766
7.5,1.0,6.0,0.0,167.0,4.0,0.0,0.0,313.630004883
7.5,1.0,6.0,0.0,165.0,4.0,0.0,0.0,313.089996338
7.5,1.0,6.0,0.0,164.0,4.0,0.0,0.0,313.16998291
7.5,1.0,6.0,0.0,164.0,3.0,0.0,0.0,312.979980469
7.5,1.0,6.0,0.0,166.0,4.0,0.0,0.0,313.850006104
7.5,1.0,6.0,0.0,167.0,4.0,0.0,0.0,313.049987793
7.5,1.0,6.0,0.0,165.0,4.0,0.0,0.0,313.089996338
7.5,1.0,6.0,0.0,163.0,4.0,0.0,0.0,312.380004883
7.5,1.0,6.0,0.0,163.0,4.0,0.0,0.0,313.010009766
7.5,1.0,6.0,0.0,163.0,4.0,0.0,0.0,312.929992676
7.5,1.0,6.0,0.0,163.0,4.0,0.0,0.0,312.929992676
7.5,1.0,6.0,0.0,163.0,4.0,0.0,0.0,312.929992676
7.5,1.0,6.0,0.0,163.0,4.0,0.0,0.0,312.420013428
7.5,1.0,6.0,0.0,164.0,4.0,0.0,0.0,312.799987793
7.5,1.0,6.0,0.0,165.0,4.0,0.0,0.0,312.700012207
7.5,1.0,6.0,0.0,165.0,4.0,0.0,0.0,312.58001709
7.5,1.0,6.0,0.0,164.0,3.0,0.0,0.0,311.700012207
7.5,1.0,6.0,0.0,163.0,4.0,0.0,0.0,312.350006104
7.5,1.0,6.0,0.0,164.0,4.0,0.0,0.0,311.83001709
7.5,1.0,6.0,0.0,165.0,4.0,0.0,0.0,311.779998779
7.5,1.0,6.0,0.0,164.0,4.0,0.0,0.0,311.850006104
7.5,1.0,6.0,0.0,162.0,4.0,0.0,0.0,312.220001221
7.5,1.0,6.0,0.0,163.0,4.0,0.0,0.0,312.16998291
7.5,1.0,6.0,0.0,165.0,4.0,0.0,0.0,311.650024414
7.5,1.0,6.0,0.0,165.0,4.0,0.0,0.0,312.359985352
7.5,1.0,6.0,0.0,163.0,4.0,0.0,0.0,312.260009766
7.5,1.0,6.0,0.0,164.0,4.0,0.0,0.0,311.929992676
7.5,1.0,6.0,0.0,164.0,4.0,0.0,0.0,311.929992676
7.5,1.0,6.0,0.0,164.0,4.0,0.0,0.0,312.08001709
7.5,1.0,6.0,0.0,163.0,4.0,0.0,0.0,311.489990234
7.5,1.0,6.0,0.0,164.0,4.0,0.0,0.0,311.820007324
7.5,1.0,6.0,0.0,165.0,4.0,0.0,0.0,311.599975586
7.5,1.0,6.0,0.0,163.0,4.0,0.0,0.0,312.570007324
7.5,1.0,6.0,0.0,162.0,4.0,0.0,0.0,311.350006104
7.5,1.0,6.0,0.0,164.0,3.0,0.0,0.0,311.549987793
7.5,1.0,6.0,0.0,165.0,4.0,0.0,0.0,313.230010986
7.5,1.0,6.0,0.0,163.0,4.0,0.0,0.0,311.489990234
